sh_L0594	2019-05-19	THE IDOLM@STER MILLION LIVE! 6thLIVE TOUR UNI-ON@IR!!!! 神戸公演 Princess STATION	2日目	兵庫・ワールド記念ホール	
sh_L0602	2019-06-29	THE IDOLM@STER MILLION LIVE! 6thLIVE TOUR UNI-ON@IR!!!! 福岡公演 Fairy STATION	1日目	福岡・マリンメッセ福岡	
sh_L0603	2019-06-30	THE IDOLM@STER MILLION LIVE! 6thLIVE TOUR UNI-ON@IR!!!! 福岡公演 Fairy STATION	2日目	福岡・マリンメッセ福岡	
sh_L0604	2019-07-06	「アイドルマスター ミリオンライブ！ シアターデイズ」ミリシタ2周年！サンキュー生配信！	「アイドルマスター ミリオンライブ！ シアターデイズ」ミリシタ2周年！サンキュー生配信！	東京・秋葉原UDX アキバ・スクエア	
sh_L0621	2019-09-21	THE IDOLM@STER MILLION LIVE! 6thLIVE UNI-ON@IR!!!! SPECIAL	DAY1	埼玉・さいたまスーパーアリーナ(アリーナモード)	
sh_L0622	2019-09-22	THE IDOLM@STER MILLION LIVE! 6thLIVE UNI-ON@IR!!!! SPECIAL	DAY2	埼玉・さいたまスーパーアリーナ(アリーナモード)	
sh_L0637	2020-02-01	偶像大師 百萬人演唱會！ 劇場時光 製作人感謝祭 聲優迷你Live Stage ＆ 見面會 in TICA2020	偶像大師 百萬人演唱會！ 劇場時光 製作人感謝祭 聲優迷你Live Stage ＆ 見面會 in TICA2020	台北・台北世界貿易中心展覽二館	
sh_L0641	2020-02-22	아이돌마스터 밀리언 라이브! 시어터 데이즈 프로듀서 감사제 in한국（アイドルマスターミリオンライブ！シアターデイズ　プロデューサー感謝祭 in 韓国）	아이돌마스터 밀리언 라이브! 시어터 데이즈 프로듀서 감사제 in한국（アイドルマスターミリオンライブ！シアターデイズ　プロデューサー感謝祭 in 韓国）	ソウル・MEGABOX 東大門	
sh_L0652	2020-05-23	「THE IDOLM@STER MILLION LIVE!」MILLIONSTARS特別生配信〜手作りのThank You!〜	DAY1		配信生放送
sh_L0653	2020-05-24	「THE IDOLM@STER MILLION LIVE!」MILLIONSTARS特別生配信〜手作りのThank You!〜	DAY2		配信生放送
sh_L0671	2021-01-23	ミリシタ感謝祭 2020～2021 ONLINE	ミリシタ感謝祭 2020～2021 ONLINE	リアルタイム配信(配信：ニコニコ生放送、YouTube、Periscope、ミリシタアプリ内／会場：千葉・森のホール21？)	リアルタイム配信(配信：ニコニコ生放送、YouTube、Periscope、ミリシタアプリ内／会場：千葉・森のホール21？)
sh_L0685	2021-05-22	THE IDOLM@STER MILLION LIVE! 7thLIVE Q@MP FLYER!!! Reburn	DAY1	山梨・富士急ハイランド コニファーフォレスト	
sh_L0686	2021-05-23	THE IDOLM@STER MILLION LIVE! 7thLIVE Q@MP FLYER!!! Reburn	DAY2	山梨・富士急ハイランド コニファーフォレスト	
sh_L0694	2021-07-04	ミリシタ4周年!!! Anniversary４you! 生配信	ミリシタ4周年!!! Anniversary４you! 生配信	東京・秋葉原UDX アキバ・スクエア（配信ニコニコ生放送、YouTube Live、Twitterライブ）	東京・秋葉原UDX アキバ・スクエア（配信ニコニコ生放送、YouTube Live、Twitterライブ）
sh_L0705	2021-10-09	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!! 〜BRIGHT DIAMOND〜	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!! 〜BRIGHT DIAMOND〜	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)
sh_L0724	2021-12-12	ミリシタ感謝祭 2021～2022	ミリシタ感謝祭 2021～2022	栃木・栃木県総合文化センター	
sh_L0739	2022-02-12	THE IDOLM＠STER MILLION LIVE! 8thLIVE Twelw@ve	DAY1	東京・武蔵野の森総合スポーツプラザ	
sh_L0740	2022-02-13	THE IDOLM＠STER MILLION LIVE! 8thLIVE Twelw@ve	DAY2	東京・武蔵野の森総合スポーツプラザ	
sh_L0741	2022-02-27	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!! 〜CLEVER CLOVER〜	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!! 〜CLEVER CLOVER〜	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)
sh_L0754	2022-06-11	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!!! 〜LOVERS HEART〜	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!!! 〜LOVERS HEART〜	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)
sh_L0773	2022-07-03	「アイドルマスター ミリオンライブ！ シアターデイズ」「私」たちの描いた軌跡　ミリシタ5周年 生配信	「アイドルマスター ミリオンライブ！ シアターデイズ」「私」たちの描いた軌跡　ミリシタ5周年 生配信	東京・秋葉原UDX アキバ・スクエア	
sh_L0790B	2022-10-09	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!! 〜SHADE OF SPADE〜	THE IDOLM@STER MILLION LIVE! SEASON-@IR!!!! 〜SHADE OF SPADE〜	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)	リアルタイム配信(有料イベントパート配信ASOBISTAGE／会場：東京・MIRAIKEN studio)
sh_L0795	2022-11-17	TAMASHII NATION 2022 オープニングセレモニー	TAMASHII NATION 2022 オープニングセレモニー	リアルタイム配信(配信YouTube Live(BANDAI SPIRITS)／会場：東京・MIRAIKEN studio)	リアルタイム配信(配信YouTube Live(BANDAI SPIRITS)／会場：東京・MIRAIKEN studio)
sh_L0803	2023-01-14	THE IDOLM@STER MILLION LIVE! 9thLIVE ChoruSp@rkle!!	DAY1	東京・日本武道館	
sh_L0804	2023-01-15	THE IDOLM@STER MILLION LIVE! 9thLIVE ChoruSp@rkle!!	DAY2	東京・日本武道館	
sh_L0816	2023-04-22	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-1 H@PPY 4 YOU!	DAY1	埼玉・さいたまスーパーアリーナ	
sh_L0817	2023-04-23	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-1 H@PPY 4 YOU!	DAY2	埼玉・さいたまスーパーアリーナ	
sh_L0821	2023-06-24	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 04	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 04 第一回	東京・恵比寿ガーデンホール	
sh_L0822	2023-06-24	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 04	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 04 第二回	東京・恵比寿ガーデンホール	
sh_L0825	2023-07-01	765 MILLIONSTARS LIVE 2023 Dreamin’ Groove	DAY1夜公演	東京・神田スクエアホール	
sh_L0826	2023-07-02	765 MILLIONSTARS LIVE 2023 Dreamin’ Groove	DAY2昼公演	東京・神田スクエアホール	
sh_L0827	2023-07-02	765 MILLIONSTARS LIVE 2023 Dreamin’ Groove	DAY2夜公演	東京・神田スクエアホール	
sh_L0834	2023-07-29	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-2 5 TO SP@RKLE!!	DAY1	愛知・ポートメッセなごや 新第1展示館	
sh_L0835	2023-07-30	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-2 5 TO SP@RKLE!!	DAY2	愛知・ポートメッセなごや 新第1展示館	
sh_L0850	2023-11-04	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-3 R@ISE THE DREAM!!!	DAY1	福岡・西日本総合展示場 新館	
sh_L0851	2023-11-05	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-3 R@ISE THE DREAM!!!	DAY2	福岡・西日本総合展示場 新館	
sh_L0870	2024-01-20	アイドルマスターシリーズ×島根スサノオマジック スペシャルコラボレーション	DAY1【応援アンバサダー：アイドルマスター ミリオンライブ！】	東京・武蔵野の森総合スポーツプラザ	
sh_L0871	2024-01-21	アイドルマスターシリーズ×島根スサノオマジック スペシャルコラボレーション	DAY2【応援アンバサダー：アイドルマスター シンデレラガールズ】	東京・武蔵野の森総合スポーツプラザ	
sh_L0884	2024-02-24	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-4 MILLION THE@TER!!!!	DAY1	神奈川・Kアリーナ横浜	
sh_L0885	2024-02-25	THE IDOLM@STER MILLION LIVE! 10thLIVE TOUR Act-4 MILLION THE@TER!!!!	DAY2	神奈川・Kアリーナ横浜	
sh_L0906	2024-05-12	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 05	昼公演	千葉・森のホール21 (松戸市文化会館)大ホール	
sh_L0907	2024-05-12	THE IDOLM@STER MILLION RADIO! SPECIAL PARTY 05	夜公演	千葉・森のホール21 (松戸市文化会館)大ホール	
