sh_L0930	live	全席指定	9800	0		https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0930	live	現地チケット＜見切れ席＞	9300	0	出演者・演出・ステージが見えづらい席	https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0930	stream	xRライブストリーミング	4500	0		https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0931	live	全席指定	9800	0		https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0931	live	現地チケット＜見切れ席＞	9300	0	出演者・演出・ステージが見えづらい席	https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0931	stream	xRライブストリーミング	4500	0		https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0933	live	全席指定	9800	0		https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0933	live	現地チケット＜見切れ席＞	9300	0	出演者・演出・ステージが見えづらい席	https://idolmaster-official.jp/live_event/re/kyoto/
sh_L0933	stream	xRライブストリーミング	4500	0		https://idolmaster-official.jp/live_event/re/kyoto/
sh_L1025	live	全席指定	9800	0		https://idolmaster-official.jp/live_event/re/
sh_L1025	stream	xRライブストリーミング	4500	0		https://idolmaster-official.jp/live_event/re/
sh_L1026	live	全席指定	9800	0		https://idolmaster-official.jp/live_event/re/
sh_L1026	stream	xRライブストリーミング	4500	0		https://idolmaster-official.jp/live_event/re/
